Video Name,Channel Name,User Name,Comment,Likes,Date,Score,Status Level,Triggered Keywords
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@PerfectRain-h9n,"Hey there! Just a reminder that your hard work today is commendable. We're lucky to have you on this journey with us. As night falls, take a break and recharge—you deserve it! Tomorrow is a blank slate full of potential.",0,2025-05-26T03:05:47Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@IvyDare1997,Hey you! YES YOU! I love you and the universe put you here for a reason. You are stardust 🌟,1,2025-05-24T03:39:15Z,1,Safe,love
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@yunglifty,"hey, you. yeah your reading this, go make a sandwich",1,2025-05-17T04:11:30Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@reallypissedoffkiwi,"Wake up and be a little bit kinder to people. If you spread love and kindness, it comes back to you",1,2025-05-16T05:00:23Z,1,Safe,love
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@bluecollarscholarmelrosepa5673,Saying hello from Melrose Park Illinois 🇺🇲 this helps me with my PTSD and OCD....❤,1,2025-05-14T01:20:51Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@SterlingGarrett-s9u,"I love this it's so relaxing to me.I suffer from severe anxiety, depression, PTSD,and trauma from abuse.this has helped me through many tough times, especially now with my broken heart and being left alone, especially with separation anxiety 😢",0,2025-05-13T01:22:44Z,12,Dangerous,"abuse, love, alone"
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@JNat-p1w,"I love you, Mrs. You Tube ❤",0,2025-05-11T17:57:21Z,1,Safe,love
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@naturecoasted,Sounds like a urinal,0,2025-05-11T13:07:11Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@kmduart,Bryant Austin whales,0,2025-05-09T19:30:37Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@thatcoolnuyorican,"Hello person who is reading this. I just wanted to tel you that you got this. I know it doesn’t always feel like it, but you do. I believe in you, and even though it can all feel so hard sometimes, it gets better. Sleep well buddy!",6,2025-05-08T03:10:07Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Zivla_nature_ASMR,Nice voice ❤,1,2025-05-07T15:53:34Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@SimpleGuy61072,Do you have shorts for this ?,0,2025-05-05T15:27:02Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@noahschmartz2354,Tip : open it in second window if you want the rain to get heavier.,0,2025-05-05T14:08:21Z,1,Safe,want
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@MelissaHunter-r8y,hi i love this sound 💓 so much 💗 💓 💖 💕 💛,2,2025-04-26T02:10:04Z,1,Safe,love
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@JanaeMiller-p6v,You’re a fire. It’s a fire everybody like JJ.,2,2025-04-23T01:42:22Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@berettagtz1990,I need blessings,4,2025-04-14T16:34:07Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@FrankBock-444,I'm 😴,1,2025-04-14T01:19:02Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Ken-RainSound-Relaxing,Thank you video very good let’s interact ❤❤🎉 to me,0,2025-04-11T14:34:01Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@SoulMelodies90,"Relaxing rain noise combined with the gentle sounds of a forest stream 🌧🌲 creates the perfect natural lullaby for deep sleep and relaxation. Let the rhythmic raindrops and flowing water wash over your senses, clearing your mind and calming your body. Ideal for sleep, meditation, or simply unwinding after a long day. Drift off into nature’s embrace",1,2025-04-11T06:57:04Z,2,Safe,body
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@turo708,Hoping this helps me relax from my weird sleep paralyzation. ❤,1,2025-04-09T05:15:47Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@kylederr9556,Thanks,0,2025-04-06T03:40:14Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@diagnosed_shitposter,My baby instantly calmed down when I put this on after fussing all morning ❤,2,2025-04-02T17:26:56Z,3,Safe,baby
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@KAOSJXM,People are sleeping on this video!,1,2025-04-02T04:09:28Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@rensii-e8b,I love this video. Very relaxing ❤,1,2025-04-01T04:46:05Z,1,Safe,love
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@moodyambience,very nice,0,2025-04-01T01:38:24Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@jannahreminders4310,May Allah bless you with relaxing sleep,0,2025-03-31T19:36:58Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@osaisis,CHEESEBURBER,2,2025-03-29T14:50:55Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@PenguinGirlVR,be yourself no one is better 🫶❤,1,2025-03-24T03:56:15Z,2,Safe,yourself
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@PenguinGirlVR,I got a new account but i just wanted to say I’ve been using this to help me sleep at night for the last 2yrs and it’s really helped through positive and negative parts of me and i just wanted to say thank you so much! 🫶,2,2025-03-24T03:55:24Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@brandocomando205,I love sleep sounds it gets my little girl to sleep for naps,2,2025-03-23T21:56:55Z,4,Safe,"love, girl"
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@SoundsOfNature9999,Thanks 💞💞,1,2025-03-22T16:15:11Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@siphesihledladla,"This is the most positive corner of the internet that I’ve ever been on. Thank you to all the people that took the time to encourage everyone in the comments - I wish everyone a very positive and peaceful nights sleep, commute or meditation. And to whoever needs to hear this: you belong, you deserve and you will. Yes, you can. Yes, I care. Keep Going! ❤",122,2025-03-22T09:01:06Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@user-tb7en5rq4q,"Many blessings to every traveller who stops here to rest. May your heart be filled with song, may you walk with a spring in your step and may you have a wonderful life ❤",25,2025-03-21T16:11:20Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@AubreeKreitzer-Zoeyfan,I am recovering from losing a friend. I listen to this every night and it helps me if my face is stained with tears.❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹😭🥹🩷💔,1,2025-03-21T03:42:38Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@tommiemarsh9006,"Just needs a small sign saying 
 keep out hands off.",0,2025-03-18T06:46:50Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@MuhammadZakariyyaAhmedKarodia,Listen to quraan,0,2025-03-15T23:09:10Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Dantethegrey621,Im at the verge of  running away or just acting like I don’t exist anymore so I don’t have to deal with stress,0,2025-03-14T22:16:44Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@shirleyfrancis9873,So soothing  every night⁰😊😊😊,0,2025-03-13T01:32:08Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@shirleyfrancis9873,😊remembering  my life with my dear husband    traveling ⁰ ❤❤ gone but  not  forgotten  beautiful sounds,0,2025-03-13T01:31:02Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Greg70-G74,"Please give this guy a follow. His sleep videos are incredible
@beyondthesleepbarrier",0,2025-03-12T14:05:48Z,1,Safe,please
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Sterlinggggg,Noice,0,2025-03-08T05:15:08Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@someguy1865,"Man thank god I'm here to sleep and not read the comments, the originality in these comments are weaker than Disney's attempt to make a new children's movie",1,2025-03-06T03:43:54Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@weaselscreamer,not just is the sound amazing so is the forest and pic,1,2025-03-02T03:31:42Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@StephenWilliams-j6r,Wow. I’m really going through some difficult times. I’m so thankful for the uplifting comments. Thank you.,4,2025-02-28T13:56:57Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@mohamadeyzal3141,😂😅,0,2025-02-25T19:58:48Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@SoundofHealing111,"Everyone who reads this, we don't know each other and probably never will but I wish you all the best in life and all the luck in the world. Happy healing",264,2025-02-21T07:32:32Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@fasty93,Its past 2 am and I have to get up at 9 tomorrow and am nowhere close to falling asleep.,0,2025-02-20T08:01:57Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@juiceworldfan373,This music made me take a nap and sleep at night thanks so much ❤,0,2025-02-16T03:44:45Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Liz-l6d7l,you fucking jap kill yourself,7,2025-02-15T20:28:59Z,22,Dangerous,"jap, kill, yourself"
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@MartaPS-u2k,Good I slept in 5 minutes,0,2025-02-13T20:27:28Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@LenBocanegra,Thanks!,2,2025-02-13T12:05:17Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Rainydayrhythms-i8b,"Close your eyes, take a deep breath, and let go of all the worries weighing you down. This music is a gentle reminder that peace exists within you. What’s one thing you’re grateful for today? Let’s share some warmth! 🤍✨",1,2025-02-13T05:07:26Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Twinklers686,join my snapchat or I will rape you,3,2025-02-08T08:34:23Z,23,Dangerous,"snapchat, rape"
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@atlshawtychildboo83,I pray 🙏🏼 everyone has a wonderful night 🌃 sleeping 😴,1,2025-02-07T07:39:04Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@tacotoezz,The sounds are so soothing and relaxing. I get all over body sensations that feel so delightful when listening. Its like asmr tingles all over down to my toes ❤,0,2025-02-07T01:04:58Z,2,Safe,body
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@nature-relax76,3:38 it's really very calming,1,2025-02-01T16:55:36Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@KaydinChristansen,Salamana,0,2025-02-01T09:22:18Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@johnmonofrey3965,filled my 2 qt canteen here one night,0,2025-01-30T05:03:50Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@MotherNatureMelodies,AMAZING SCENERY AND THE SOUNDS IS PERFECT FOR SLEEPING ❤❤🥰🥰👌👌,0,2025-01-23T22:01:50Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@soundsoftheforests,"Ever wonder why listening to rain is so soothing? It's because the sound of raindrops closely mimics the gentle, rhythmic noises we heard in our mother's womb—like the constant flow of amniotic fluid. It’s as if the rain reconnects us with that peaceful, safe place we once called home. ❤❤❤",21,2025-01-16T12:15:03Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@melissamartinez1065,U r not alone we all struggle with something but we will all get through it bad times pass they r not forever 💜🙏 God is good give ur worries ur stress and ur struggles to him let him take the wheel 🛞 remember u r loved u r smart u r beautiful God bless 🙏💜 and remember to smile because they r free 😊😁💜,0,2025-01-12T11:33:07Z,3,Safe,alone
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@QingchunXuanlü,看到其他人來聽/看這些令人放鬆的視頻，我感到很欣慰。某種程度上，我感覺與你們心有靈犀，因為我們都來這裡尋找平靜。,1,2025-01-09T03:25:13Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@Keeli-n1z,Night sleep well hope u all have a wonderful sleep,1,2025-01-07T04:20:00Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@CHEESERER1,I get easily overwhelmed by most rain or sleep sounds but this doesn’t overwhelm me 😊,8,2025-01-06T08:29:37Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@red_1416,"This is how all comment sections should be, calm and encouraging. This video and its comment section is just so refreshing.",13,2025-01-05T05:47:16Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@terrycruz4420,12:46,0,2025-01-04T07:31:47Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@nathanhall7526,I hope everyone has a blessed day. Noting beats relaxing repeated sounds like this to help falling asleep. Goodnight beautiful people,0,2025-01-03T00:49:36Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@prionswillendus,We got this!!! Thank you to all of you wonderful humans! 💪🤜🤛💪❤️,9,2024-12-31T13:07:09Z,0,Safe,
Relaxing Rain Noise + Forest Stream 🌧️  Water Sounds for Sleeping,Relaxing White Noise,@DarkSpeakerMan-d9f,😮🥱,1,2024-12-29T04:51:04Z,0,Safe,
